"Codi centre","Denominació completa","Codi naturalesa","Nom naturalesa","Codi titularitat","Nom titularitat","Adreça","Codi postal","Telèfon","FAX","Codi delegació","Nom delegació","Codi comarca","Nom comarca","Codi municipi","Nom municipi","Codi districte municipal","Nom DM","Codi localitat","Nom localitat","Zona educativa","Coordenades UTM X","Coordenades UTM Y","Coordenades GEO X","Coordenades GEO Y","Estudis","E mail centre","Estat","Grups en quarantena","cursos","linies","als_per_classe","num_alumnes","DATAGENERACIO","DATACREACIO","CODIMUNICIPI","ESTAT","GRUP_CONFIN","ALUMN_CONFIN","DOCENT_CONFIN","ALTRES_CONFIN","GRUP_ESTABLE","ALUMN_POSITIU","PERSONAL_POSITIU","ALTRES_POSITIU"
17003161,"Pompeu Fabra",2,"Privat",26,"Soc. Mercantils","c. Sant Dionís. 41",17190,"972 405 702","972 234 972",117,"Girona",20,"Gironès",17155,"Salt",0,NA,1,"Salt",NA,482684.043,4647195.567,2.790991292,41.976566569,"EINF2C EPRI ESO","b7003161@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 15:30",17155,"Obert",0,3,1,0,13,1,1,0
17003185,"Vilagran",2,"Privat",41,"Persones Físiq.","c. Cervantes. 13-15",17190,"972 241 757","972 230 797",117,"Girona",20,"Gironès",17155,"Salt",0,NA,1,"Salt",NA,483096.031,4647058.032,2.795968032,41.975336785,"EINF2C EPRI ESO","b7003185@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17155,"Obert",0,0,0,0,0,0,0,0
17003197,"FEDAC - Salt",2,"Privat",22,"Fundacions","c. Llarg. 60",17190,"972 233 681","972 233 681",117,"Girona",20,"Gironès",17155,"Salt",0,NA,1,"Salt",NA,482197.718,4646996.923,2.785127262,41.97476662,"EINF2C EPRI ESO","b7003197@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17155,"Obert",0,0,0,0,0,0,0,0
17003203,"Institut Salvador Espriu",1,"Públic",1,"Dep. Educació","av. Folch i Torres. 4",17190,"972 240 246","972 244 831",117,"Girona",20,"Gironès",17155,"Salt",0,NA,1,"Salt",NA,482503.666,4646304.893,2.788840608,41.968540597,"ESO BATX CFPM","b7003203@xtec.cat","Grups en quarantena",5,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 19:02",17155,"Obert",5,95,2,0,35,5,0,0
17003215,"Escola La Farga",1,"Públic",1,"Dep. Educació","c. Sant Dionís. 40",17190,"972 235 637","972 401 004",117,"Girona",20,"Gironès",17155,"Salt",0,NA,1,"Salt",NA,482611.692,4647123.522,2.790120133,41.975916094,"EINF2C EPRI","b7003215@xtec.cat","Grups en quarantena",2,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 16:33",17155,"Obert",2,28,4,0,25,2,1,0
17003227,"Escola Sant Sebastià - ZER Requesens",1,"Públic",1,"Dep. Educació","c. Icària. 17",17751,"972 563 432",NA,117,"Girona",2,"Alt Empordà",17158,"Sant Climent Sescebes",0,NA,3,"Sant Climent Sescebes",NA,498484.566,4690832.972,2.981594611,42.369771043,"EINF2C EPRI","b7003227@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 15:06",17158,"Obert",0,0,0,0,2,0,0,0
17003264,"Escola Gaziel",1,"Públic",1,"Dep. Educació","c. Del Mall. 98. Apartat 165",17220,"972 321 126","972 321 126",117,"Girona",10,"Baix Empordà",17160,"Sant Feliu de Guíxols",0,NA,6,"Sant Feliu de Guíxols","Baix Empordà",502004.9,4625766.239,3.024127098,41.783743413,"EINF2C EPRI","b7003264@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 15:20",17160,"Obert",0,0,0,0,23,0,0,0
17003288,"Cor de Maria - Sant Josep",2,"Privat",22,"Fundacions","c. Ferran Romaguera. 20",17220,"972 320 435","972 320 435",117,"Girona",10,"Baix Empordà",17160,"Sant Feliu de Guíxols",0,NA,6,"Sant Feliu de Guíxols","Baix Empordà",502305.186,4625665.181,3.027740364,41.782832371,"EINF2C EPRI ESO","b7003288@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 17:59",17160,"Obert",0,15,0,0,26,1,0,0
17003306,"Institut Sant Elm",1,"Públic",1,"Dep. Educació","c. Abat Sunyer. s/n",17220,"972 321 381","972 321 381",117,"Girona",10,"Baix Empordà",17160,"Sant Feliu de Guíxols",0,NA,6,"Sant Feliu de Guíxols","Baix Empordà",502441.513,4624772.478,3.029377241,41.774791373,"ESO BATX","b7003306@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17160,"Obert",0,0,0,0,0,0,0,0
17003318,"Institut de Sant Feliu de Guíxols",1,"Públic",1,"Dep. Educació","c. Canigó. 41",17220,"972 820 118","972 820 910",117,"Girona",10,"Baix Empordà",17160,"Sant Feliu de Guíxols",0,NA,6,"Sant Feliu de Guíxols","Baix Empordà",502057.921,4626897.65,3.024769076,41.7939339,"ESO BATX CFPM CFPS","b7003318@xtec.cat","Grups en quarantena",3,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 13:42",17160,"Obert",3,94,2,0,3,0,0,0
17003321,"Escola Mossèn Baldiri Reixach",1,"Públic",1,"Dep. Educació","c. Corunya. s/n",17220,"972 320 071","972 320 071",117,"Girona",10,"Baix Empordà",17160,"Sant Feliu de Guíxols",0,NA,6,"Sant Feliu de Guíxols","Baix Empordà",502353.118,4626616.881,3.028320947,41.791404193,"EINF2C EPRI","b7003321@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 10:24",17160,"Obert",0,0,0,0,18,0,0,0
17003343,"Escola Rocalba",1,"Públic",1,"Dep. Educació","c. Les Valls. 15",17174,"972 444 096",NA,117,"Girona",19,"Garrotxa",17161,"Sant Feliu de Pallerols",0,NA,6,"Sant Feliu de Pallerols","Garrotxa",459280.026,4658371.146,2.50772921,42.076355289,"EINF2C EPRI","b7003343@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 16:48",17161,"Obert",0,0,0,0,10,0,0,0
17003392,"Escola Agustí Gifre",1,"Públic",1,"Dep. Educació","pl. del Poble. s/n",17150,"972 428 182","972 428 853",117,"Girona",20,"Gironès",17163,"Sant Gregori",0,NA,6,"Sant Gregori",NA,480135.495,4648768.293,2.760176665,41.990671383,"EINF2C EPRI","b7003392@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17163,"Obert",0,0,0,0,0,0,0,0
17003422,"Escola Taialà",1,"Públic",1,"Dep. Educació","ctra. de Taialà. 75 (Germans Sàbat)",17007,"972 216 637",NA,117,"Girona",20,"Gironès",17079,"Girona",0,NA,3,"Domeny",NA,483798.713,4649169.833,2.804391197,41.994371774,"EINF2C EPRI","b7003422@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 11:21",17079,"Obert",1,21,1,0,28,5,0,0
17003434,"Escola Guilleries",1,"Públic",1,"Dep. Educació","c. Sant Josep. 12",17403,"972 868 729","972 868 729",117,"Girona",34,"Selva",17164,"Sant Hilari Sacalm",0,NA,1,"Sant Hilari Sacalm",NA,459070.87,4636652.574,2.506712693,41.880739009,"EINF2C EPRI","b7003434@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"24/09/2020 21:01",17164,"Obert",0,0,0,0,19,0,0,0
17003446,"Sant Josep",2,"Privat",31,"Associacions","c. Sant Benet. 25",17403,"972 868 146","972 888 146",117,"Girona",34,"Selva",17164,"Sant Hilari Sacalm",0,NA,1,"Sant Hilari Sacalm",NA,459130.587,4636450.095,2.507446405,41.878918468,"EPRI ESO","b7003446@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"12/09/2020 19:17",17164,"Obert",0,0,0,0,10,0,0,0
17003461,"Escola Les Escomes",1,"Públic",1,"Dep. Educació","c. Àngela Brutau. 1",17854,"972 687 401","972 687 401",117,"Girona",19,"Garrotxa",17165,"Sant Jaume de Llierca",0,NA,3,"Sant Jaume de Llierca","Garrotxa",467578.55,4673471.744,2.607209177,42.212741197,"EINF2C EPRI","b7003461@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 14:15",17165,"Obert",0,0,0,0,9,0,0,0
17003471,"Escola Sant Jordi",1,"Públic",1,"Dep. Educació","c. Escoles. 2",17464,"972 798 028",NA,117,"Girona",20,"Gironès",17166,"Sant Jordi Desvalls",0,NA,1,"Sant Jordi Desvalls",NA,496269.829,4657665.605,2.954909019,42.071047726,"EINF2C EPRI","b7003471@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 10:14",17166,"Obert",0,0,0,0,4,0,0,0
17003537,"Escola de Vallfogona de Ripollès - ZER Comte Arnau",1,"Públic",1,"Dep. Educació","c. Puig Estela. 15",17862,"972 702 073","972 702 073",117,"Girona",31,"Ripollès",17170,"Vallfogona de Ripollès",0,NA,5,"Vallfogona de Ripollès","Ripollès",442568.84,4671918.153,2.304383148,42.197312445,"EINF2C EPRI","b7003537@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 15:15",17170,"Obert",0,0,0,0,1,0,0,0
17003598,"Escola Vallgarriga",1,"Públic",1,"Dep. Educació","c. Ferrer Fàbrega. 1",17475,"972 568 187","972 568 187",117,"Girona",2,"Alt Empordà",17175,"Sant Miquel de Fluvià",0,NA,1,"Sant Miquel de Fluvià",NA,499236.355,4669357.379,2.990753627,42.176357862,"EINF1C EINF2C EPRI","b7003598@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 21:12",17175,"Obert",1,0,0,0,5,1,0,0
17003616,"Escola Els Pinets - ZER Vall de Ter",1,"Públic",1,"Dep. Educació","c. del Ter. 2-4",17864,"972 747 156","972 747 005",117,"Girona",31,"Ripollès",17177,"Sant Pau de Segúries",0,NA,2,"Sant Pau de Segúries","Ripollès",447706.369,4679035.995,2.36596478,42.26177442,"EINF2C EPRI","b7003616@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17177,"Obert",0,0,0,0,0,0,0,0
17003628,"Escola Llagut",1,"Públic",1,"Dep. Educació","c. Escoles. s/n",17470,"972 520 251","972 520 251",117,"Girona",2,"Alt Empordà",17178,"Sant Pere Pescador",0,NA,1,"Sant Pere Pescador",NA,506901.883,4670715.594,3.083585555,42.188560382,"EINF2C EPRI","b7003628@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"16/09/2020 11:31",17178,"Obert",0,0,0,0,14,0,0,0
17003631,"Escola La Pedra Dreta - ZER Empordanet-Gavarres",1,"Públic",1,"Dep. Educació","av. Catalunya. 2",17116,"972 641 717",NA,117,"Girona",10,"Baix Empordà",17901,"Cruïlles. Monells i Sant Sadurní l'Heura",0,NA,31,"Sant Sadurní de l'Heura","Baix Empordà",499274.692,4644937.133,2.99124808,41.956415406,"EINF2C EPRI","b7003631@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 13:25",17901,"Obert",0,0,0,0,2,0,0,0
17003641,"Escola Sant Salvador d'Horta",1,"Públic",1,"Dep. Educació","pg. Sant Salvador. 12",17430,"972 840 927","972 840 927",117,"Girona",34,"Selva",17180,"Santa Coloma de Farners",0,NA,4,"Santa Coloma de Farners",NA,472063.847,4634433.636,2.663408695,41.861319521,"EINF2C EPRI","b7003641@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"13/09/2020 20:24",17180,"Obert",0,0,0,0,25,0,0,0
17003653,"La Salle",2,"Privat",24,"Ordes i Cong.","c. Pujada la Salle. 10",17430,"972 840 294","972 877 369",117,"Girona",34,"Selva",17180,"Santa Coloma de Farners",0,NA,4,"Santa Coloma de Farners",NA,472241.463,4634667.224,2.665537714,41.863429633,"EINF2C EPRI ESO","b7003653@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17180,"Obert",0,0,0,0,0,0,0,0
17003689,"Escola Pedralta",1,"Públic",1,"Dep. Educació","av. de l'Església. 4",17246,"972 837 752","972 835 608",117,"Girona",10,"Baix Empordà",17181,"Santa Cristina d'Aro",0,NA,6,"Santa Cristina d'Aro","Baix Empordà",500137.725,4629185.427,3.001658181,41.814542507,"EINF2C EPRI","b7003689@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 12:32",17181,"Obert",0,0,0,0,19,0,0,0
17003719,"Escola Joan Maragall",1,"Públic",1,"Dep. Educació","c. Escoles. 26",17811,"972 680 059","972 680 059",117,"Girona",19,"Garrotxa",17184,"Santa Pau",0,NA,9,"Santa Pau","Garrotxa",464578.716,4666096.624,2.571315545,42.146189686,"EINF2C EPRI","b7003719@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17184,"Obert",0,0,0,0,0,0,1,0
17003732,"Escola Castanyer",1,"Públic",1,"Dep. Educació","c. Castanyer. 4",17857,"972 290 777","972 290 777",117,"Girona",19,"Garrotxa",17185,"Sant Joan les Fonts",0,NA,6,"Sant Joan les Fonts","Garrotxa",459388.429,4673547.086,2.507982529,42.213037059,"EINF2C EPRI","b7003732@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 9:18",17185,"Obert",0,2,0,0,15,0,0,0
17003756,"Escola Montserrat",1,"Públic",1,"Dep. Educació","c. Afores. s/n",17840,"972 170 718","972 170 718",117,"Girona",20,"Gironès",17186,"Sarrià de Ter",0,NA,4,"Sarrià de Ter",NA,484158.233,4651504.786,2.808668891,42.0154091,"EINF2C EPRI","b7003756@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17186,"Obert",0,0,0,0,0,0,1,0
17003768,"Escola Els Terraprims",1,"Públic",1,"Dep. Educació","c. Banyoles. 8",17465,"972 794 087","972 794 087",117,"Girona",2,"Alt Empordà",17187,"Saus. Camallera i Llampaies",0,NA,1,"Camallera",NA,497088.122,4663602.145,2.964771112,42.12451871,"EINF2C EPRI","b7003768@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17187,"Obert",0,0,0,0,0,0,0,0
17003781,"Escola Juncadella",1,"Públic",1,"Dep. Educació","ctra. Escoles. 2",17165,"972 421 605","972 421 605",117,"Girona",34,"Selva",17189,"La Cellera de Ter",0,NA,5,"La Cellera de Ter",NA,468476.953,4646684.525,2.619537759,41.971523605,"EINF2C EPRI","b7003781@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 12:43",17189,"Obert",0,2,1,0,10,0,1,0
17003801,"Escola Bora Gran",1,"Públic",1,"Dep. Educació","pl. de l'Ajuntament. 6",17852,"972 593 060","972 593 128",117,"Girona",28,"Pla de l'Estany",17190,"Serinyà",0,NA,1,"Serinyà",NA,478921.27,4668665.599,2.744800466,42.169843956,"EINF2C EPRI","b7003801@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 13:50",17190,"Obert",0,0,0,0,8,0,0,0
17003823,"Escola Verdaguer",1,"Públic",1,"Dep. Educació","c. de Jacint Verdaguer. 72",17410,"972 853 165","972 853 165",117,"Girona",34,"Selva",17193,"Sils",0,NA,2,"Sils",NA,478639.634,4628996.014,2.742832925,41.812548627,"EINF2C EPRI","b7003823@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17193,"Obert",0,0,0,0,0,0,0,0
17003860,"Escola Portitxol",1,"Públic",1,"Dep. Educació","c. Roca Maura. 15",17258,"972 751 447","972 750 953",117,"Girona",10,"Baix Empordà",17199,"Torroella de Montgrí",0,NA,3,"L'Estartit","Baix Empordà",516401.497,4655733.366,3.19820959,42.053482594,"EINF2C EPRI","b7003860@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 12:13",17199,"Obert",0,0,0,0,14,0,0,0
17003872,"Escola Guillem de Montgrí",1,"Públic",1,"Dep. Educació","c. del Roser. 81-83",17257,"972 757 272","972 757 272",117,"Girona",10,"Baix Empordà",17199,"Torroella de Montgrí",0,NA,4,"Torroella de Montgrí","Baix Empordà",510246.617,4654845.945,3.123813492,42.04559432,"EINF2C EPRI","b7003872@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"13/09/2020 11:57",17199,"Obert",0,0,0,0,0,0,0,0
17003896,"Sant Gabriel",2,"Privat",24,"Ordes i Cong.","rda. Pau Casals. 121",17257,"972 758 416","972 755 030",117,"Girona",10,"Baix Empordà",17199,"Torroella de Montgrí",0,NA,4,"Torroella de Montgrí","Baix Empordà",510719.214,4654865.144,3.129524394,42.045760936,"EINF2C EPRI ESO BATX","b7003896@xtec.cat","Grups en quarantena",2,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 10:07",17199,"Obert",2,65,1,0,31,4,0,0
17003902,"Escola Joan Roura i Parella - ZER El Llierca",1,"Públic",1,"Dep. Educació","c. Sales. s/n",17853,"972 687 115","--- --- ---",117,"Girona",19,"Garrotxa",17200,"Tortellà",0,NA,2,"Tortellà","Garrotxa",469686.066,4675754.007,2.632622383,42.233380139,"EINF2C EPRI","b7003902@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 14:21",17200,"Obert",0,0,0,0,4,0,0,0
17003926,"Escola Ignasi Melé i Farré",1,"Públic",1,"Dep. Educació","av. Puerto Rico. 18",17320,"972 341 368","972 341 368",117,"Girona",34,"Selva",17202,"Tossa de Mar",0,NA,9,"Tossa de Mar",NA,494017.71,4618970.102,2.928077124,41.722510252,"EINF2C EPRI","b7003926@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 15:49",17202,"Obert",0,0,0,0,21,0,0,0
17003938,"Escola Puig Rodó - ZER Montgrí",1,"Públic",1,"Dep. Educació","ctra. Torroella. s/n",17140,"972 760 616",NA,117,"Girona",10,"Baix Empordà",17204,"Ullà",0,NA,1,"Ullà","Baix Empordà",509378.859,4654986.826,3.113330346,42.046874011,"EINF2C EPRI","b7003938@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"18/09/2020 10:08",17204,"Obert",0,0,0,1,5,0,0,1
17003941,"Escola L'Estany - ZER Empordanet-Gavarres",1,"Públic",1,"Dep. Educació","c. Tramuntana. 19",17114,"972 760 303","972 760 303",117,"Girona",10,"Baix Empordà",17205,"Ullastret",0,NA,1,"Ullastret","Baix Empordà",505616.681,4650208.644,3.067823996,42.003874619,"EINF1C EINF2C EPRI","b7003941@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 7:53",17205,"Obert",0,2,1,0,2,0,0,0
17003951,"Parvulari de Sant Esteve d'en Bas",1,"Públic",1,"Dep. Educació","av. de Fernando Laparte. 2",17176,"972 690 375","--- --- ---",117,"Girona",19,"Garrotxa",17207,"La Vall d'en Bas",0,NA,11,"Bas","Garrotxa",455122.386,4663148.406,2.457102006,42.119153218,"EINF2C","b7003951@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 19:51",17207,"Obert",0,0,0,0,2,0,0,0
17004001,"Escola Verntallat",1,"Públic",1,"Dep. Educació","ctra. de Sant Privat. s/n",17178,"972 693 209","972 693 209",117,"Girona",19,"Garrotxa",17207,"La Vall d'en Bas",0,NA,41,"El Mallol","Garrotxa",455143.04,4664531.687,2.457245522,42.131612319,"EINF2C EPRI","b7004001@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 15:47",17207,"Obert",0,0,0,0,17,0,0,0
17004049,"Escola Oliveres Mil·lenàries - ZER Tramuntana",1,"Públic",1,"Dep. Educació","c. Escoles. 1",17473,"972 793 006","972 794 081",117,"Girona",2,"Alt Empordà",17210,"Ventalló",0,NA,4,"Ventalló",NA,502169.39,4666502.898,3.026256814,42.150646602,"EINF2C EPRI","b7004049@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 11:12",17210,"Obert",0,0,0,0,6,0,0,0
17004062,"Escola Santa Bàrbara - ZER Els Castells",1,"Públic",1,"Dep. Educació","ctra. de Ciuret",17515,"938 551 277","938 551 255",1060,"Catalunya Central",24,"Osona",17212,"Vidrà",0,NA,19,"Vidrà","Osona",443143.978,4663732.841,2.31214771,42.123639483,"EINF2C EPRI","b7004062@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17212,"Obert",0,0,0,0,0,0,0,0
17004074,"Escola Sant Iscle",1,"Públic",1,"Dep. Educació","c. Tossa. s/n",17411,"972 850 103","972 851 003",117,"Girona",34,"Selva",17213,"Vidreres",0,NA,10,"Vidreres",NA,482489.034,4626760.139,2.789243251,41.792504688,"EINF2C EPRI","b7004074@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17213,"Obert",0,0,0,0,0,0,0,0
17004098,"Escola Torre d'en Reig",1,"Públic",1,"Dep. Educació","c. Ramon Reig. 3",17760,"972 505 504","972 505 504",117,"Girona",2,"Alt Empordà",17214,"Vilabertran",0,NA,1,"Vilabertran",NA,498350.262,4681230.948,2.979990867,42.283293478,"EINF2C EPRI","b7004098@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17214,"Obert",0,0,0,0,0,0,0,0
17004116,"Escola Madrenc",1,"Públic",1,"Dep. Educació","c. Perelló. 142",17180,"972 242 612",NA,117,"Girona",20,"Gironès",17215,"Vilablareix",0,NA,3,"Vilablareix",NA,482861.877,4644349.972,2.793220676,41.950941138,"EINF2C EPRI","b7004116@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"20/09/2020 18:54",17215,"Obert",0,3,0,0,18,1,0,0
17004128,"Escola Puig Segalar - ZER Tramuntana",1,"Públic",1,"Dep. Educació","c. de les Escoles. 3",17137,"972 765 082","972 794 081",117,"Girona",2,"Alt Empordà",17217,"Viladamat",0,NA,2,"Viladamat",NA,506133.553,4664648.427,3.074216783,42.133923412,"EINF2C EPRI","b7004128@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 20:53",17217,"Obert",0,0,0,0,4,0,0,0
17004153,"Escola de Sant Esteve de Guialbes",1,"Públic",1,"Dep. Educació","Carretera Creu a General",17468,"972 561 002",NA,117,"Girona",28,"Pla de l'Estany",17218,"Vilademuls",0,NA,6,"Sant Esteve de Guialbes",NA,489718.183,4662560.052,2.875625568,42.115071123,"EINF2C EPRI","b7004153@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17218,"Obert",0,0,0,0,0,0,0,0
17004189,"Escola Els Castanyers - ZER Guilleries",1,"Públic",1,"Dep. Educació","ptge. Pomaret. s/n",17406,"938 848 087",NA,1060,"Catalunya Central",24,"Osona",17220,"Viladrau",0,NA,6,"Viladrau","Osona",448740.839,4633304.168,2.382509317,41.849979848,"EINF2C EPRI","b7004189@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17220,"Obert",0,0,0,0,0,0,0,0
17004190,"Escola Sol i Vent",1,"Públic",1,"Dep. Educació","c. de les Escoles. 14",17740,"972 546 311","972 546 497",117,"Girona",2,"Alt Empordà",17221,"Vilafant",0,NA,2,"Vilafant",NA,494979.938,4677135.534,2.93914882,42.24639476,"EINF2C EPRI","b7004190@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17221,"Obert",0,0,0,0,0,0,0,0
17004207,"Escola Santiago Ratés",1,"Públic",1,"Dep. Educació","c. Sant Sebastià. 8",17493,"972 530 039","972 530 039",117,"Girona",2,"Alt Empordà",17223,"Vilajuïga",0,NA,5,"Vilajuïga",NA,507750.78,4686057.321,3.094071286,42.326723858,"EINF2C EPRI","b7004207@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 15:21",17223,"Obert",0,0,0,0,7,0,0,0
17004219,"Escola La Daina - ZER Vall de Ter",1,"Públic",1,"Dep. Educació","pl. De les Escoles. 2",17869,"972 740 025",NA,117,"Girona",31,"Ripollès",17224,"Vilallonga de Ter",0,NA,10,"Vilallonga de Ter","Ripollès",443327.517,4686831.568,2.312113224,42.331672072,"EINF2C EPRI","b7004219@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17224,"Obert",0,0,0,0,0,0,0,0
17004220,"Escola Els Valentins - ZER Tramuntana",1,"Públic",1,"Dep. Educació","c. Escoles. 5",17474,"972 550 146","972 520 255",117,"Girona",2,"Alt Empordà",17225,"Vilamacolum",0,NA,1,"Vilamacolum",NA,504811.713,4671554.272,3.058279409,42.196129469,"EINF2C EPRI","b7004220@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 8:51",17225,"Obert",0,0,0,0,3,0,0,0
17004232,"Escola Josep de Ribot i Olivas",1,"Públic",1,"Dep. Educació","c. Escoles. 9",17469,"972 525 525","972 525 525",117,"Girona",2,"Alt Empordà",17226,"Vilamalla",0,NA,2,"Vilamalla",NA,497789.786,4673651.809,2.973221931,42.215032286,"EINF2C EPRI","b7004232@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"17/09/2020 10:15",17226,"Obert",0,0,0,0,10,0,0,0
17004244,"Escola Tramuntana - ZER Empordà",1,"Públic",1,"Dep. Educació","c. Figueres. 2",17743,"972 547 061",NA,117,"Girona",2,"Alt Empordà",17228,"Vilanant",0,NA,6,"Vilanant",NA,490912.622,4678053.525,2.889832133,42.254625668,"EINF2C EPRI","b7004244@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",17228,"Obert",0,0,0,0,0,0,0,0
17004281,"Escola Josep Madrenys",1,"Públic",1,"Dep. Educació","ptge. Pompeu Fabra. 4-6",17185,"972 473 286","972 473 286",117,"Girona",34,"Selva",17233,"Vilobí d'Onyar",0,NA,3,"Vilobí d'Onyar",NA,478625.258,4637241.642,2.742362027,41.886815071,"EINF2C EPRI","b7004281@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 14:35",17233,"Obert",0,0,0,0,17,0,0,0
17004293,"Escola Manuel de Pedrolo - ZER Les Salines",1,"Públic",1,"Dep. Educació","pl. Nova. 3",17723,"972 529 291","972 529 050",117,"Girona",2,"Alt Empordà",17234,"Biure",0,NA,1,"Biure",NA,491384.633,4687274.158,2.895417079,42.337673759,"EINF2C EPRI","b7004293@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 19:27",17234,"Obert",0,0,0,0,1,0,0,0
